src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.0.101,192.168.0.1,53514,53,17,2024-08-14 11:20:24,8170.999999999999,43568.718639089464,244.76808224207565,122.38404112103782,122.38404112103782,1,1,89,267,89.0,89.0,89.0,0.0,267.0,267.0,267.0,0.0,267,89,178.0,89.0,7921.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,178.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,267.0,0,1,1,89,267
192.168.0.101,192.168.0.1,58179,53,17,2024-08-14 11:20:24,8059.0,37969.97146047897,248.16974810770566,124.08487405385283,124.08487405385283,1,1,89,217,89.0,89.0,89.0,0.0,217.0,217.0,217.0,0.0,217,89,153.0,64.0,4096.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,153.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,217.0,0,1,1,89,217
192.168.0.101,172.67.184.109,58180,87,17,2024-08-14 11:20:24,0.0,0,0,0,0,1,0,82,0,82.0,82.0,82.0,0.0,0.0,0.0,0.0,0.0,82,82,82.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,82.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0,1,0,82,0
192.168.0.101,172.67.184.109,58181,87,17,2024-08-14 11:20:24,0.0,0,0,0,0,1,0,82,0,82.0,82.0,82.0,0.0,0.0,0.0,0.0,0.0,82,82,82.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,82.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0,1,0,82,0
192.168.0.101,192.168.0.1,57333,53,17,2024-08-14 11:20:24,10956.0,19076.305220883532,182.54837531945964,91.27418765972982,91.27418765972982,1,1,80,129,80.0,80.0,80.0,0.0,129.0,129.0,129.0,0.0,129,80,104.5,24.5,600.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,104.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,129.0,0,1,1,80,129
192.168.0.101,192.168.0.1,61078,53,17,2024-08-14 11:20:24,3326.0,77570.65544197234,601.3229104028864,300.6614552014432,300.6614552014432,1,1,80,178,80.0,80.0,80.0,0.0,178.0,178.0,178.0,0.0,178,80,129.0,49.0,2401.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,129.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,178.0,0,1,1,80,178
192.168.0.101,140.82.113.22,58171,443,6,2024-08-14 11:20:24,1049264.0,16081.74873053874,37.16891077936535,18.107930892511323,19.060979886854025,19,20,9389,7485,1490.0,54.0,494.1578947368421,554.5097657682956,1490.0,54.0,374.25,470.83711355414624,1490,54,432.6666666666667,516.7944755069755,267076.5299145299,380,400,20,14,27612.21052631579,255553.0,0.0,75603.94322950633,1049264.0,292102.0,0.0,58292.444444444445,108611.34134621805,785971.0,252782.0,0.0,41366.89473684211,89103.41992898787,0,0,0,0,1,0,0,0,0,0,0,1.0526315789473684,432.6666666666667,64240,85,255552.99999999997,241049.0,248406.0,5923.094855450699,255553.0,238753.0,246494.25,6861.7233759092915,6415.0,11.0,1852.0,10.0,3452637.244348762,0.0,494.1578947368421,374.25,0,19,20,9389,7485
192.168.0.101,192.168.0.1,63596,53,17,2024-08-14 11:20:24,13495.0,12152.64912930715,148.20303816228233,74.10151908114116,74.10151908114116,1,1,74,90,74.0,74.0,74.0,0.0,90.0,90.0,90.0,0.0,90,74,82.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,82.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,90.0,0,1,1,74,90
192.168.0.101,192.168.0.1,63321,53,17,2024-08-14 11:20:24,12706.0,16763.733669132693,157.40594994490792,78.70297497245396,78.70297497245396,1,1,74,139,74.0,74.0,74.0,0.0,139.0,139.0,139.0,0.0,139,74,106.5,32.5,1056.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,106.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,139.0,0,1,1,74,139
192.168.0.101,20.207.73.85,58172,443,6,2024-08-14 11:20:24,357136.0,26135.701805474666,67.20129026477308,33.60064513238654,33.60064513238654,12,12,3963,5371,1490.0,54.0,330.25,419.4923767682396,1490.0,54.0,447.5833333333333,548.7841801554496,1490,54,388.9166666666667,491.9458741117314,242010.74305555553,240,240,20,8,15527.652173913044,140433.0,0.0,32206.592677261237,324837.0,211528.0,0.0,29530.636363636364,59561.89048112854,323993.0,140433.0,0.0,29453.909090909092,41755.54493271641,0,0,0,0,1,0,0,0,0,0,0,1.0,388.9166666666667,64240,74,139029.0,28197.0,60849.25,45451.83159331976,70742.0,28388.0,45949.333333333336,17674.0759462993,1338.0,4.0,0.0,0.0,1174714.6619841966,0.0,330.25,447.5833333333333,0,12,12,3963,5371
192.168.0.101,140.82.113.22,58173,443,6,2024-08-14 11:20:24,507414.00000000006,13020.925713519926,23.649327767858196,11.824663883929098,11.824663883929098,6,6,2209,4398,1490.0,54.0,368.1666666666667,526.1503006640677,1490.0,54.0,733.0,679.9742642188747,1490,54,550.5833333333334,634.7246723755287,402875.4097222222,120,120,20,2,46128.545454545456,251345.0,0.0,96421.21664707658,505697.0,254286.0,0.0,101139.4,123338.74603156949,257440.0,252782.0,0.0,51488.0,100652.99907901403,0,0,0,0,1,0,0,0,0,0,0,1.0,550.5833333333334,64240,68,0.0,0.0,0.0,0.0,251117.0,249974.0,250545.5,571.5,0.0,0.0,0.0,0.0,0.0,0.0,368.1666666666667,733.0,0,6,6,2209,4398
192.168.0.101,140.82.113.22,58174,443,6,2024-08-14 11:20:25,1275174.0,155.27292745931143,2.3526201130198703,0.7842067043399568,1.5684134086799135,1,2,66,132,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,40,20,0,637587.0,1026709.0,248465.0,389122.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,2.0,66.0,64240,65535,0.0,0.0,0.0,0.0,778244.0,248465.0,513354.5,264889.5,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,2,66,132
192.168.0.101,140.82.113.22,58175,443,6,2024-08-14 11:20:25,1254832.0,157.79004679510882,2.3907582847743765,0.7969194282581255,1.593838856516251,1,2,66,132,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,40,20,0,627416.0,1005468.0,249364.0,378052.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,2.0,66.0,64240,65535,0.0,0.0,0.0,0.0,756104.0,249364.0,502734.0,253370.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,2,66,132
192.168.0.101,140.82.113.22,58176,443,6,2024-08-14 11:20:25,770960.0,8895.403133755319,18.159178167479507,9.079589083739753,9.079589083739753,7,7,2248,4610,1490.0,54.0,321.14285714285717,492.0718381268644,1490.0,54.0,658.5714285714286,654.0392860945756,1490,54,489.85714285714283,602.8395732036907,363415.55102040805,140,140,20,3,59304.61538461538,257989.0,0.0,107373.09578398438,770960.0,258040.0,0.0,128493.33333333333,128148.42053086552,516202.0,258204.0,0.0,86033.66666666667,120362.28680483306,0,0,0,0,1,0,0,0,0,0,0,1.0,489.85714285714283,64240,68,254707.00000000003,253093.0,253900.0,807.0000000000146,257799.0,253283.0,255263.0,1885.1022960748487,0.0,0.0,0.0,0.0,0.0,0.0,321.14285714285717,658.5714285714286,0,7,7,2248,4610
192.168.0.1,239.255.255.250,47884,1900,17,2024-08-14 11:20:27,218683.0,45828.8938783536,91.45658327350549,91.45658327350549,0.0,20,0,10022,0,539.0,459.0,501.1,29.951460732324893,0.0,0.0,0.0,0.0,539,459,501.1,29.951460732324893,897.0899999999999,160,0,8,20,11509.631578947368,74800.0,0.0,20623.134809979343,218683.0,74800.0,0.0,11509.631578947368,20623.134809979343,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,501.1,0,0,74800.0,8337.0,22376.5,23589.789505560802,74800.0,6818.0,24690.75,24235.885499347864,9182.0,20.0,0.0,0.0,41987.717380866365,0.0,501.1,0.0,0,20,0,10022,0
